"Watershed","date","Trap","invert","size","count_zero"
9,2018-07-16,10,"Stonefly","Large",1
9,2018-07-16,4,"Stonefly","Large",3
9,2018-07-16,3,"Stonefly","Large",0
9,2018-07-16,5,"Stonefly","Large",0
9,2018-07-16,9,"Stonefly","Large",2
9,2018-07-16,1,"Stonefly","Large",0
9,2018-07-16,2,"Stonefly","Large",1
9,2018-07-16,8,"Stonefly","Large",2
9,2018-07-16,6,"Stonefly","Large",0
9,2018-07-16,7,"Stonefly","Large",0
9,2018-07-23,6,"Stonefly","Large",4
9,2018-07-23,3,"Stonefly","Large",0
9,2018-07-23,9,"Stonefly","Large",14
9,2018-07-23,4,"Stonefly","Large",1
9,2018-07-23,2,"Stonefly","Large",2
9,2018-07-23,5,"Stonefly","Large",2
9,2018-07-23,8,"Stonefly","Large",5
9,2018-07-23,10,"Stonefly","Large",6
9,2018-07-23,1,"Stonefly","Large",0
9,2018-07-23,7,"Stonefly","Large",0
9,2018-07-30,2,"Stonefly","Large",4
9,2018-07-30,6,"Stonefly","Large",12
9,2018-07-30,9,"Stonefly","Large",0
9,2018-07-30,8,"Stonefly","Large",1
9,2018-07-30,10,"Stonefly","Large",2
9,2018-07-30,3,"Stonefly","Large",2
9,2018-07-30,1,"Stonefly","Large",6
9,2018-07-30,5,"Stonefly","Large",11
9,2018-07-30,7,"Stonefly","Large",0
9,2018-07-30,4,"Stonefly","Large",0
9,2018-08-06,2,"Stonefly","Large",1
9,2018-08-06,8,"Stonefly","Large",8
9,2018-08-06,10,"Stonefly","Large",9
9,2018-08-06,6,"Stonefly","Large",1
9,2018-08-06,1,"Stonefly","Large",1
9,2018-08-06,5,"Stonefly","Large",1
9,2018-08-06,9,"Stonefly","Large",4
9,2018-08-06,4,"Stonefly","Large",4
9,2018-08-06,3,"Stonefly","Large",5
9,2018-08-06,7,"Stonefly","Large",8
9,2018-08-13,10,"Stonefly","Large",5
9,2018-08-13,9,"Stonefly","Large",6
9,2018-08-13,2,"Stonefly","Large",0
9,2018-08-13,4,"Stonefly","Large",2
9,2018-08-13,7,"Stonefly","Large",4
9,2018-08-13,6,"Stonefly","Large",16
9,2018-08-13,1,"Stonefly","Large",1
9,2018-08-13,5,"Stonefly","Large",1
9,2018-08-13,3,"Stonefly","Large",2
9,2018-08-13,8,"Stonefly","Large",5
9,2018-08-20,1,"Stonefly","Large",2
9,2018-08-20,7,"Stonefly","Large",3
9,2018-08-20,4,"Stonefly","Large",4
9,2018-08-20,2,"Stonefly","Large",13
9,2018-08-20,10,"Stonefly","Large",0
9,2018-08-20,3,"Stonefly","Large",3
9,2018-08-20,5,"Stonefly","Large",1
9,2018-08-20,6,"Stonefly","Large",1
9,2018-08-20,9,"Stonefly","Large",1
9,2018-08-20,8,"Stonefly","Large",0
9,2018-08-27,3,"Stonefly","Large",1
9,2018-08-27,7,"Stonefly","Large",2
9,2018-08-27,1,"Stonefly","Large",1
9,2018-08-27,2,"Stonefly","Large",1
9,2018-08-27,5,"Stonefly","Large",1
9,2018-08-27,6,"Stonefly","Large",2
9,2018-08-27,8,"Stonefly","Large",2
9,2018-08-27,10,"Stonefly","Large",6
9,2018-08-27,9,"Stonefly","Large",0
9,2018-08-27,4,"Stonefly","Large",0
9,2018-09-04,9,"Stonefly","Large",1
9,2018-09-04,6,"Stonefly","Large",1
9,2018-09-04,1,"Stonefly","Large",1
9,2018-09-04,4,"Stonefly","Large",1
9,2018-09-04,2,"Stonefly","Large",3
9,2018-09-04,7,"Stonefly","Large",5
9,2018-09-04,10,"Stonefly","Large",0
9,2018-09-04,5,"Stonefly","Large",0
9,2018-09-04,3,"Stonefly","Large",0
9,2018-09-04,8,"Stonefly","Large",0
9,2018-09-10,8,"Stonefly","Large",9
9,2018-09-10,7,"Stonefly","Large",1
9,2018-09-10,3,"Stonefly","Large",1
9,2018-09-10,10,"Stonefly","Large",3
9,2018-09-10,5,"Stonefly","Large",3
9,2018-09-10,9,"Stonefly","Large",4
9,2018-09-10,1,"Stonefly","Large",0
9,2018-09-10,4,"Stonefly","Large",0
9,2018-09-10,2,"Stonefly","Large",0
9,2018-09-10,6,"Stonefly","Large",0
9,2018-09-17,2,"Stonefly","Large",2
9,2018-09-17,1,"Stonefly","Large",2
9,2018-09-17,10,"Stonefly","Large",3
9,2018-09-17,3,"Stonefly","Large",0
9,2018-09-17,8,"Stonefly","Large",0
9,2018-09-17,9,"Stonefly","Large",0
9,2018-09-17,7,"Stonefly","Large",0
9,2018-09-17,6,"Stonefly","Large",0
9,2018-09-17,4,"Stonefly","Large",0
9,2018-09-17,5,"Stonefly","Large",0
9,2018-09-24,4,"Stonefly","Large",3
9,2018-09-24,3,"Stonefly","Large",2
9,2018-09-24,1,"Stonefly","Large",2
9,2018-09-24,6,"Stonefly","Large",0
9,2018-09-24,5,"Stonefly","Large",0
9,2018-09-24,7,"Stonefly","Large",0
9,2018-09-24,8,"Stonefly","Large",0
9,2018-09-24,9,"Stonefly","Large",0
9,2018-09-24,10,"Stonefly","Large",0
9,2018-09-24,2,"Stonefly","Large",0
9,2018-10-01,2,"Stonefly","Large",0
9,2018-10-01,10,"Stonefly","Large",0
9,2018-10-01,3,"Stonefly","Large",0
9,2018-10-01,4,"Stonefly","Large",0
9,2018-10-01,1,"Stonefly","Large",0
9,2018-10-01,5,"Stonefly","Large",0
9,2018-10-01,7,"Stonefly","Large",0
9,2018-10-01,8,"Stonefly","Large",0
9,2018-10-01,6,"Stonefly","Large",0
9,2018-10-01,9,"Stonefly","Large",0
9,2018-10-08,8,"Stonefly","Large",2
9,2018-10-08,3,"Stonefly","Large",0
9,2018-10-08,2,"Stonefly","Large",0
9,2018-10-08,4,"Stonefly","Large",0
9,2018-10-08,7,"Stonefly","Large",0
9,2018-10-08,6,"Stonefly","Large",0
9,2018-10-08,5,"Stonefly","Large",0
9,2018-10-08,1,"Stonefly","Large",0
9,2018-10-08,9,"Stonefly","Large",0
9,2018-10-08,10,"Stonefly","Large",0
9,2018-10-15,6,"Stonefly","Large",1
9,2018-10-15,10,"Stonefly","Large",0
9,2018-10-15,3,"Stonefly","Large",0
9,2018-10-15,9,"Stonefly","Large",0
9,2018-10-15,2,"Stonefly","Large",0
9,2018-10-15,5,"Stonefly","Large",0
9,2018-10-15,4,"Stonefly","Large",0
9,2018-10-15,8,"Stonefly","Large",0
9,2018-10-15,1,"Stonefly","Large",0
9,2018-10-15,7,"Stonefly","Large",0
9,2018-10-22,3,"Stonefly","Large",0
9,2018-10-22,5,"Stonefly","Large",0
9,2018-10-22,8,"Stonefly","Large",0
9,2018-10-22,4,"Stonefly","Large",0
9,2018-10-22,10,"Stonefly","Large",0
9,2018-10-22,2,"Stonefly","Large",0
9,2018-10-22,9,"Stonefly","Large",0
9,2018-10-22,6,"Stonefly","Large",0
9,2018-10-22,7,"Stonefly","Large",0
9,2018-10-22,1,"Stonefly","Large",0
9,2018-10-29,7,"Stonefly","Large",0
9,2018-10-29,1,"Stonefly","Large",0
9,2018-10-29,2,"Stonefly","Large",0
9,2018-10-29,4,"Stonefly","Large",0
9,2018-10-29,5,"Stonefly","Large",0
9,2018-10-29,6,"Stonefly","Large",0
9,2018-10-29,8,"Stonefly","Large",0
9,2018-10-29,9,"Stonefly","Large",0
9,2018-10-29,10,"Stonefly","Large",0
9,2018-10-29,3,"Stonefly","Large",0
9,2018-11-05,1,"Stonefly","Large",0
9,2018-11-05,3,"Stonefly","Large",0
9,2018-11-05,6,"Stonefly","Large",0
9,2018-11-05,9,"Stonefly","Large",0
9,2018-11-05,2,"Stonefly","Large",0
9,2018-11-05,5,"Stonefly","Large",0
9,2018-11-05,8,"Stonefly","Large",0
9,2018-11-05,10,"Stonefly","Large",0
9,2018-11-05,4,"Stonefly","Large",0
9,2018-11-05,7,"Stonefly","Large",0
9,2018-11-12,8,"Stonefly","Large",0
9,2018-11-12,9,"Stonefly","Large",0
9,2018-11-12,3,"Stonefly","Large",0
9,2018-11-12,7,"Stonefly","Large",0
9,2018-11-12,1,"Stonefly","Large",0
9,2018-11-12,10,"Stonefly","Large",0
9,2018-11-12,2,"Stonefly","Large",0
9,2018-11-12,4,"Stonefly","Large",0
9,2018-11-12,5,"Stonefly","Large",0
9,2018-11-12,6,"Stonefly","Large",0
1,2018-05-14,6,"Other","Large",0
1,2018-05-14,4,"Other","Large",0
1,2018-05-14,10,"Other","Large",0
1,2018-05-14,2,"Other","Large",0
1,2018-05-14,7,"Other","Large",0
1,2018-05-14,1,"Other","Large",0
1,2018-05-14,3,"Other","Large",0
1,2018-05-14,5,"Other","Large",0
1,2018-05-14,8,"Other","Large",0
1,2018-05-14,9,"Other","Large",0
1,2018-05-21,7,"Other","Large",0
1,2018-05-21,9,"Other","Large",0
1,2018-05-21,10,"Other","Large",0
1,2018-05-21,3,"Other","Large",0
1,2018-05-21,1,"Other","Large",0
1,2018-05-21,2,"Other","Large",0
1,2018-05-21,4,"Other","Large",0
1,2018-05-21,5,"Other","Large",0
1,2018-05-21,6,"Other","Large",0
1,2018-05-21,8,"Other","Large",0
1,2018-05-29,9,"Other","Large",0
1,2018-05-29,1,"Other","Large",0
1,2018-05-29,7,"Other","Large",0
1,2018-05-29,8,"Other","Large",0
1,2018-05-29,4,"Other","Large",0
1,2018-05-29,2,"Other","Large",0
1,2018-05-29,3,"Other","Large",0
1,2018-05-29,6,"Other","Large",0
1,2018-05-29,5,"Other","Large",0
1,2018-05-29,10,"Other","Large",0
1,2018-06-04,6,"Other","Large",0
1,2018-06-04,8,"Other","Large",0
1,2018-06-04,9,"Other","Large",0
1,2018-06-04,2,"Other","Large",0
1,2018-06-04,3,"Other","Large",0
1,2018-06-04,7,"Other","Large",0
1,2018-06-04,4,"Other","Large",0
1,2018-06-04,1,"Other","Large",0
1,2018-06-04,5,"Other","Large",0
1,2018-06-04,10,"Other","Large",0
1,2018-06-04,NA,"Other","Large",0
1,2018-06-11,1,"Other","Large",0
1,2018-06-11,2,"Other","Large",0
1,2018-06-11,3,"Other","Large",0
1,2018-06-11,5,"Other","Large",0
1,2018-06-11,7,"Other","Large",0
1,2018-06-11,6,"Other","Large",0
1,2018-06-11,4,"Other","Large",0
1,2018-06-11,8,"Other","Large",0
1,2018-06-11,9,"Other","Large",0
1,2018-06-11,10,"Other","Large",0
1,2018-06-18,10,"Other","Large",0
1,2018-06-18,4,"Other","Large",0
1,2018-06-18,2,"Other","Large",0
1,2018-06-18,1,"Other","Large",0
1,2018-06-18,3,"Other","Large",0
1,2018-06-18,7,"Other","Large",0
1,2018-06-18,9,"Other","Large",0
1,2018-06-18,5,"Other","Large",0
1,2018-06-18,6,"Other","Large",0
1,2018-06-18,8,"Other","Large",0
1,2018-06-25,5,"Other","Large",0
1,2018-06-25,3,"Other","Large",0
1,2018-06-25,8,"Other","Large",0
1,2018-06-25,6,"Other","Large",0
1,2018-06-25,2,"Other","Large",0
1,2018-06-25,1,"Other","Large",0
1,2018-06-25,4,"Other","Large",0
1,2018-06-25,7,"Other","Large",0
1,2018-06-25,9,"Other","Large",0
1,2018-06-25,10,"Other","Large",0
1,2018-07-16,9,"Other","Large",0
1,2018-07-16,4,"Other","Large",0
1,2018-07-16,5,"Other","Large",0
1,2018-07-16,2,"Other","Large",0
1,2018-07-16,10,"Other","Large",0
1,2018-07-16,1,"Other","Large",0
1,2018-07-16,3,"Other","Large",0
1,2018-07-16,6,"Other","Large",0
1,2018-07-16,7,"Other","Large",0
1,2018-07-16,8,"Other","Large",0
1,2018-07-23,4,"Other","Large",0
1,2018-07-23,8,"Other","Large",0
1,2018-07-23,3,"Other","Large",0
1,2018-07-23,2,"Other","Large",0
1,2018-07-23,9,"Other","Large",0
1,2018-07-23,10,"Other","Large",0
1,2018-07-23,1,"Other","Large",0
1,2018-07-23,5,"Other","Large",0
1,2018-07-23,6,"Other","Large",0
1,2018-07-23,7,"Other","Large",0
1,2018-08-06,9,"Other","Large",0
1,2018-08-06,3,"Other","Large",0
1,2018-08-06,7,"Other","Large",0
1,2018-08-06,8,"Other","Large",0
1,2018-08-06,4,"Other","Large",0
1,2018-08-06,1,"Other","Large",0
1,2018-08-06,2,"Other","Large",0
1,2018-08-06,5,"Other","Large",0
1,2018-08-06,6,"Other","Large",0
1,2018-08-06,10,"Other","Large",0
1,2018-08-13,1,"Other","Large",0
1,2018-08-13,5,"Other","Large",0
1,2018-08-13,8,"Other","Large",0
1,2018-08-13,6,"Other","Large",0
1,2018-08-13,2,"Other","Large",0
1,2018-08-13,3,"Other","Large",0
1,2018-08-13,4,"Other","Large",0
1,2018-08-13,7,"Other","Large",0
1,2018-08-13,9,"Other","Large",0
1,2018-08-13,10,"Other","Large",0
1,2018-08-20,7,"Other","Large",0
1,2018-08-20,9,"Other","Large",0
1,2018-08-20,3,"Other","Large",0
1,2018-08-20,2,"Other","Large",0
1,2018-08-20,8,"Other","Large",0
1,2018-08-20,1,"Other","Large",0
1,2018-08-20,4,"Other","Large",0
1,2018-08-20,5,"Other","Large",0
1,2018-08-20,6,"Other","Large",0
1,2018-08-20,10,"Other","Large",0
1,2018-09-04,1,"Other","Large",0
1,2018-09-04,9,"Other","Large",0
1,2018-09-04,3,"Other","Large",0
1,2018-09-04,6,"Other","Large",0
1,2018-09-04,7,"Other","Large",0
1,2018-09-04,2,"Other","Large",0
1,2018-09-04,4,"Other","Large",0
1,2018-09-04,5,"Other","Large",0
1,2018-09-04,8,"Other","Large",0
1,2018-09-10,5,"Other","Large",0
1,2018-09-10,8,"Other","Large",0
1,2018-09-10,10,"Other","Large",0
1,2018-09-10,2,"Other","Large",0
1,2018-09-10,7,"Other","Large",0
1,2018-09-10,1,"Other","Large",0
1,2018-09-10,3,"Other","Large",0
1,2018-09-10,4,"Other","Large",0
1,2018-09-10,6,"Other","Large",0
1,2018-09-10,9,"Other","Large",0
1,2018-09-17,1,"Other","Large",0
1,2018-09-17,5,"Other","Large",0
1,2018-09-17,7,"Other","Large",0
1,2018-09-17,9,"Other","Large",0
1,2018-09-17,2,"Other","Large",0
1,2018-09-17,3,"Other","Large",0
1,2018-09-17,4,"Other","Large",0
1,2018-09-17,6,"Other","Large",0
1,2018-09-17,8,"Other","Large",0
1,2018-09-17,10,"Other","Large",0
1,2018-09-24,3,"Other","Large",0
1,2018-09-24,5,"Other","Large",0
1,2018-09-24,7,"Other","Large",0
1,2018-09-24,9,"Other","Large",0
1,2018-09-24,1,"Other","Large",0
1,2018-09-24,2,"Other","Large",0
1,2018-09-24,4,"Other","Large",0
1,2018-09-24,6,"Other","Large",0
1,2018-09-24,8,"Other","Large",0
1,2018-09-24,10,"Other","Large",0
1,2018-10-01,7,"Other","Large",0
1,2018-10-01,5,"Other","Large",0
1,2018-10-01,3,"Other","Large",0
1,2018-10-01,9,"Other","Large",0
1,2018-10-01,1,"Other","Large",0
1,2018-10-01,2,"Other","Large",0
1,2018-10-01,4,"Other","Large",0
1,2018-10-01,6,"Other","Large",0
1,2018-10-01,8,"Other","Large",0
1,2018-10-01,10,"Other","Large",0
1,2018-10-15,6,"Other","Large",0
1,2018-10-15,9,"Other","Large",0
1,2018-10-15,3,"Other","Large",0
1,2018-10-15,8,"Other","Large",0
1,2018-10-15,1,"Other","Large",0
1,2018-10-15,2,"Other","Large",0
1,2018-10-15,4,"Other","Large",0
1,2018-10-15,5,"Other","Large",0
1,2018-10-15,7,"Other","Large",0
1,2018-10-15,10,"Other","Large",0
1,2018-10-08,9,"Other","Large",0
1,2018-10-08,4,"Other","Large",0
1,2018-10-08,5,"Other","Large",0
1,2018-10-08,8,"Other","Large",0
1,2018-10-08,1,"Other","Large",0
1,2018-10-08,2,"Other","Large",0
1,2018-10-08,3,"Other","Large",0
1,2018-10-08,6,"Other","Large",0
1,2018-10-08,7,"Other","Large",0
1,2018-10-08,10,"Other","Large",0
1,2018-10-22,6,"Other","Large",0
1,2018-10-22,8,"Other","Large",0
1,2018-10-22,3,"Other","Large",0
1,2018-10-22,4,"Other","Large",0
1,2018-10-22,1,"Other","Large",0
1,2018-10-22,2,"Other","Large",0
1,2018-10-22,5,"Other","Large",0
1,2018-10-22,7,"Other","Large",0
1,2018-10-22,9,"Other","Large",0
1,2018-10-22,10,"Other","Large",0
2,2018-05-14,9,"Other","Large",1
2,2018-05-14,10,"Other","Large",2
2,2018-05-14,8,"Other","Large",2
2,2018-05-14,4,"Other","Large",2
2,2018-05-14,1,"Other","Large",3
2,2018-05-14,2,"Other","Large",4
2,2018-05-14,3,"Other","Large",0
2,2018-05-14,6,"Other","Large",0
2,2018-05-14,7,"Other","Large",0
2,2018-05-14,5,"Other","Large",0
2,2018-05-21,8,"Other","Large",1
2,2018-05-21,6,"Other","Large",1
2,2018-05-21,3,"Other","Large",1
2,2018-05-21,4,"Other","Large",2
2,2018-05-21,9,"Other","Large",2
2,2018-05-21,1,"Other","Large",2
2,2018-05-21,2,"Other","Large",2
2,2018-05-21,7,"Other","Large",3
2,2018-05-21,5,"Other","Large",0
2,2018-05-21,10,"Other","Large",0
2,2018-05-29,6,"Other","Large",1
2,2018-05-29,4,"Other","Large",1
2,2018-05-29,5,"Other","Large",2
2,2018-05-29,10,"Other","Large",2
2,2018-05-29,7,"Other","Large",3
2,2018-05-29,3,"Other","Large",4
2,2018-05-29,2,"Other","Large",4
2,2018-05-29,9,"Other","Large",7
2,2018-05-29,8,"Other","Large",7
2,2018-05-29,1,"Other","Large",0
2,2018-06-04,9,"Other","Large",1
2,2018-06-04,7,"Other","Large",1
2,2018-06-04,2,"Other","Large",1
2,2018-06-04,10,"Other","Large",2
2,2018-06-04,1,"Other","Large",3
2,2018-06-04,8,"Other","Large",3
2,2018-06-04,6,"Other","Large",4
2,2018-06-04,4,"Other","Large",4
2,2018-06-04,3,"Other","Large",4
2,2018-06-04,5,"Other","Large",0
2,2018-06-11,9,"Other","Large",1
2,2018-06-11,4,"Other","Large",1
2,2018-06-11,3,"Other","Large",1
2,2018-06-11,1,"Other","Large",1
2,2018-06-11,6,"Other","Large",2
2,2018-06-11,2,"Other","Large",2
2,2018-06-11,5,"Other","Large",3
2,2018-06-11,8,"Other","Large",3
2,2018-06-11,7,"Other","Large",3
2,2018-06-11,10,"Other","Large",0
2,2018-06-18,5,"Other","Large",3
2,2018-06-18,3,"Other","Large",3
2,2018-06-18,4,"Other","Large",3
2,2018-06-18,7,"Other","Large",4
2,2018-06-18,9,"Other","Large",5
2,2018-06-18,2,"Other","Large",5
2,2018-06-18,8,"Other","Large",5
2,2018-06-18,1,"Other","Large",6
2,2018-06-18,10,"Other","Large",11
2,2018-06-18,6,"Other","Large",0
2,2018-06-25,10,"Other","Large",1
2,2018-06-25,9,"Other","Large",1
2,2018-06-25,7,"Other","Large",2
2,2018-06-25,3,"Other","Large",2
2,2018-06-25,5,"Other","Large",2
2,2018-06-25,4,"Other","Large",3
2,2018-06-25,8,"Other","Large",3
2,2018-06-25,6,"Other","Large",0
2,2018-06-25,1,"Other","Large",0
2,2018-06-25,2,"Other","Large",0
2,2018-08-06,5,"Other","Large",1
2,2018-08-06,6,"Other","Large",1
2,2018-08-06,4,"Other","Large",3
2,2018-08-06,3,"Other","Large",0
2,2018-08-06,1,"Other","Large",0
2,2018-08-06,2,"Other","Large",0
2,2018-08-13,4,"Other","Large",1
2,2018-08-13,9,"Other","Large",1
2,2018-08-13,3,"Other","Large",2
2,2018-08-13,1,"Other","Large",2
2,2018-08-13,2,"Other","Large",2
2,2018-08-13,6,"Other","Large",3
2,2018-08-13,7,"Other","Large",3
2,2018-08-13,10,"Other","Large",4
2,2018-08-13,8,"Other","Large",5
2,2018-08-13,5,"Other","Large",9
2,2018-08-20,6,"Other","Large",1
2,2018-08-20,4,"Other","Large",1
2,2018-08-20,2,"Other","Large",1
2,2018-08-20,1,"Other","Large",1
2,2018-08-20,8,"Other","Large",2
2,2018-08-20,3,"Other","Large",2
2,2018-08-20,10,"Other","Large",2
2,2018-08-20,9,"Other","Large",0
2,2018-08-20,5,"Other","Large",0
2,2018-08-20,7,"Other","Large",0
2,2018-09-04,4,"Other","Large",1
2,2018-09-04,8,"Other","Large",1
2,2018-09-04,5,"Other","Large",1
2,2018-09-04,6,"Other","Large",1
2,2018-09-04,10,"Other","Large",1
2,2018-09-04,1,"Other","Large",3
2,2018-09-04,2,"Other","Large",3
2,2018-09-04,7,"Other","Large",0
2,2018-09-04,9,"Other","Large",0
2,2018-09-04,3,"Other","Large",0
2,2018-09-10,8,"Other","Large",2
2,2018-09-10,4,"Other","Large",0
2,2018-09-10,2,"Other","Large",0
2,2018-09-10,1,"Other","Large",0
2,2018-09-10,10,"Other","Large",0
2,2018-09-10,9,"Other","Large",0
2,2018-09-10,6,"Other","Large",0
2,2018-09-10,3,"Other","Large",0
2,2018-09-10,7,"Other","Large",0
2,2018-09-17,6,"Other","Large",1
2,2018-09-17,9,"Other","Large",1
2,2018-09-17,1,"Other","Large",1
2,2018-09-17,7,"Other","Large",0
2,2018-09-17,3,"Other","Large",0
2,2018-09-17,5,"Other","Large",0
2,2018-09-17,8,"Other","Large",0
2,2018-09-17,10,"Other","Large",0
2,2018-09-17,4,"Other","Large",0
2,2018-09-24,8,"Other","Large",1
2,2018-09-24,10,"Other","Large",1
2,2018-09-24,5,"Other","Large",1
2,2018-09-24,1,"Other","Large",0
2,2018-09-24,2,"Other","Large",0
2,2018-09-24,6,"Other","Large",0
2,2018-09-24,7,"Other","Large",0
2,2018-09-24,9,"Other","Large",0
2,2018-09-24,3,"Other","Large",0
2,2018-09-24,4,"Other","Large",0
2,2018-10-01,9,"Other","Large",1
2,2018-10-01,5,"Other","Large",0
2,2018-10-01,1,"Other","Large",0
2,2018-10-01,6,"Other","Large",0
2,2018-10-01,8,"Other","Large",0
2,2018-10-01,10,"Other","Large",0
2,2018-10-01,4,"Other","Large",0
2,2018-10-01,7,"Other","Large",0
2,2018-10-01,3,"Other","Large",0
2,2018-10-01,2,"Other","Large",0
2,2018-10-08,1,"Other","Large",1
2,2018-10-08,8,"Other","Large",1
2,2018-10-08,6,"Other","Large",1
2,2018-10-08,5,"Other","Large",2
2,2018-10-08,4,"Other","Large",0
2,2018-10-08,2,"Other","Large",0
2,2018-10-08,3,"Other","Large",0
2,2018-10-08,10,"Other","Large",0
2,2018-10-08,9,"Other","Large",0
2,2018-10-08,7,"Other","Large",0
2,2018-10-15,1,"Other","Large",1
2,2018-10-15,2,"Other","Large",0
2,2018-10-15,10,"Other","Large",0
2,2018-10-15,3,"Other","Large",0
2,2018-10-15,8,"Other","Large",0
2,2018-10-15,9,"Other","Large",0
2,2018-10-15,5,"Other","Large",0
2,2018-10-15,6,"Other","Large",0
2,2018-10-15,4,"Other","Large",0
2,2018-10-15,7,"Other","Large",0
2,2018-10-22,5,"Other","Large",1
2,2018-10-22,8,"Other","Large",1
2,2018-10-22,2,"Other","Large",1
2,2018-10-22,4,"Other","Large",0
2,2018-10-22,9,"Other","Large",0
2,2018-10-22,1,"Other","Large",0
2,2018-10-22,6,"Other","Large",0
2,2018-10-22,10,"Other","Large",0
2,2018-10-22,7,"Other","Large",0
2,2018-10-22,3,"Other","Large",0
2,2018-10-29,1,"Other","Large",0
2,2018-10-29,2,"Other","Large",0
2,2018-10-29,6,"Other","Large",0
2,2018-10-29,3,"Other","Large",0
2,2018-10-29,5,"Other","Large",0
2,2018-10-29,4,"Other","Large",0
2,2018-11-05,5,"Other","Large",0
2,2018-11-05,3,"Other","Large",0
2,2018-11-05,10,"Other","Large",0
2,2018-11-05,9,"Other","Large",0
2,2018-11-05,4,"Other","Large",0
2,2018-11-05,2,"Other","Large",0
2,2018-11-05,7,"Other","Large",0
2,2018-11-05,1,"Other","Large",0
2,2018-11-05,8,"Other","Large",0
2,2018-11-05,6,"Other","Large",0
2,2018-11-12,9,"Other","Large",0
2,2018-11-12,8,"Other","Large",0
2,2018-11-12,4,"Other","Large",0
2,2018-11-12,10,"Other","Large",0
2,2018-11-12,3,"Other","Large",0
2,2018-11-12,7,"Other","Large",0
2,2018-11-12,6,"Other","Large",0
2,2018-11-12,1,"Other","Large",0
2,2018-11-12,5,"Other","Large",0
2,2018-11-12,2,"Other","Large",0
3,2018-05-14,1,"Other","Large",1
3,2018-05-14,6,"Other","Large",2
3,2018-05-14,4,"Other","Large",2
3,2018-05-14,10,"Other","Large",2
3,2018-05-14,3,"Other","Large",3
3,2018-05-14,9,"Other","Large",1
3,2018-05-14,7,"Other","Large",0
3,2018-05-14,5,"Other","Large",0
3,2018-05-14,2,"Other","Large",0
3,2018-05-14,8,"Other","Large",0
3,2018-05-21,4,"Other","Large",1
3,2018-05-21,2,"Other","Large",1
3,2018-05-21,9,"Other","Large",1
3,2018-05-21,5,"Other","Large",3
3,2018-05-21,10,"Other","Large",3
3,2018-05-21,1,"Other","Large",3
3,2018-05-21,6,"Other","Large",5
3,2018-05-21,7,"Other","Large",5
3,2018-05-21,3,"Other","Large",0
3,2018-05-21,8,"Other","Large",0
3,2018-05-29,7,"Other","Large",2
3,2018-05-29,2,"Other","Large",3
3,2018-05-29,10,"Other","Large",4
3,2018-05-29,9,"Other","Large",5
3,2018-05-29,3,"Other","Large",7
3,2018-05-29,8,"Other","Large",9
3,2018-05-29,1,"Other","Large",9
3,2018-05-29,5,"Other","Large",10
3,2018-05-29,6,"Other","Large",10
3,2018-05-29,4,"Other","Large",10
3,2018-07-02,10,"Other","Large",1
3,2018-07-02,3,"Other","Large",2
3,2018-07-02,8,"Other","Large",2
3,2018-07-02,4,"Other","Large",2
3,2018-07-02,9,"Other","Large",3
3,2018-07-02,1,"Other","Large",3
3,2018-07-02,7,"Other","Large",3
3,2018-07-02,5,"Other","Large",5
3,2018-07-02,2,"Other","Large",0
3,2018-07-02,6,"Other","Large",0
3,2018-07-09,2,"Other","Large",3
3,2018-07-09,1,"Other","Large",3
3,2018-07-09,7,"Other","Large",3
3,2018-07-09,6,"Other","Large",4
3,2018-07-09,3,"Other","Large",5
3,2018-07-09,8,"Other","Large",5
3,2018-07-09,9,"Other","Large",5
3,2018-07-09,5,"Other","Large",7
3,2018-07-09,4,"Other","Large",7
3,2018-07-09,10,"Other","Large",9
3,2018-07-16,3,"Other","Large",1
3,2018-07-16,6,"Other","Large",2
3,2018-07-16,1,"Other","Large",2
3,2018-07-16,5,"Other","Large",3
3,2018-07-16,4,"Other","Large",3
3,2018-07-16,9,"Other","Large",3
3,2018-07-16,2,"Other","Large",3
3,2018-07-16,10,"Other","Large",4
3,2018-07-16,8,"Other","Large",4
3,2018-07-16,7,"Other","Large",7
3,2018-07-23,5,"Other","Large",1
3,2018-07-23,3,"Other","Large",1
3,2018-07-23,7,"Other","Large",2
3,2018-07-23,8,"Other","Large",3
